Episodio,Puntaje
794,[244.46188]
795,[695.95447]
796,[726.97754]
797,[295.34454]
798,[2277.2996]
799,[352.69345]
800,[651.9845]
801,[-110.93373]
802,[668.3235]
803,[241.70387]
804,[666.8988]
805,[-115.83087]
806,[188.7635]
807,[645.35046]
808,[305.55734]
809,[290.44714]
810,[218.39708]
811,[302.7354]
812,[-115.957245]
813,[197.63737]
814,[-114.7038]
815,[255.62967]
816,[234.30386]
817,[256.2797]
818,[255.02101]
819,[292.04578]
820,[627.0733]
821,[261.3126]
822,[650.9949]
823,[-115.97746]
824,[308.70984]
825,[2277.6545]
826,[295.00568]
827,[274.47504]
828,[254.53265]
829,[288.05194]
830,[223.40976]
831,[258.5043]
832,[307.44385]
833,[279.58704]
834,[674.5433]
835,[-115.98271]
836,[214.24756]
837,[691.9205]
838,[223.5325]
839,[-115.97601]
840,[2277.5574]
841,[288.8706]
842,[306.08514]
843,[309.3178]
844,[245.23645]
845,[-115.97563]
846,[677.8022]
847,[274.28177]
848,[288.31757]
849,[-102.64809]
850,[219.95453]
851,[2277.9673]
852,[713.74036]
853,[256.92746]
854,[688.29095]
855,[298.30194]
856,[664.75085]
857,[642.64294]
858,[286.78857]
859,[-115.9776]
860,[287.96014]
861,[623.2508]
862,[240.96782]
863,[310.44696]
864,[2276.5825]
865,[-115.97563]
866,[700.56116]
867,[697.759]
868,[335.662]
869,[710.93286]
870,[2283.5437]
871,[282.8944]
872,[2279.094]
873,[268.85037]
874,[278.25665]
875,[2281.246]
876,[235.45978]
877,[703.1842]
878,[683.06146]
879,[592.03754]
880,[-110.484024]
881,[265.73737]
882,[244.06915]
883,[618.7348]
884,[278.63892]
885,[251.55162]
886,[2281.6675]
887,[287.1908]
888,[258.57697]
889,[-115.9769]
890,[246.65025]
891,[573.89905]
892,[280.77966]
893,[245.81567]
894,[-115.97673]
895,[677.7825]
896,[708.1156]
897,[701.39215]
898,[-107.180176]
899,[691.6394]
900,[-115.96852]
901,[312.84897]
902,[303.89612]
903,[630.66504]
904,[236.79999]
905,[239.52194]
906,[280.0912]
907,[270.28928]
908,[-107.47952]
909,[687.6223]
910,[318.67377]
911,[157.4548]
912,[238.48093]
913,[692.0281]
914,[306.2431]
915,[678.298]
916,[710.1405]
917,[291.58295]
918,[265.5495]
919,[656.5298]
920,[639.9901]
921,[-104.826355]
922,[631.10986]
923,[270.21906]
924,[822.49994]
925,[689.09814]
926,[-115.97673]
927,[236.54335]
928,[-115.976746]
929,[630.3146]
930,[316.1021]
931,[308.33148]
932,[273.4073]
933,[263.1173]
934,[684.27686]
935,[343.10242]
936,[266.52942]
937,[618.552]
938,[678.4984]
939,[2280.2942]
940,[263.5429]
941,[2276.1323]
942,[265.8484]
943,[614.38586]
944,[258.99042]
945,[646.09937]
946,[-115.97673]
947,[308.43524]
948,[340.0596]
949,[662.5648]
950,[-115.976746]
951,[232.43306]
952,[687.74866]
953,[744.71765]
954,[214.17409]
955,[285.79785]
956,[266.6957]
957,[713.53284]
958,[642.29846]
959,[620.4791]
960,[643.83]
961,[295.65244]
962,[605.7303]
963,[2281.654]
964,[274.97272]
965,[712.32367]
966,[290.0767]
967,[241.11835]
968,[682.9424]
969,[661.77966]
970,[300.82864]
971,[2280.5894]
972,[310.27002]
973,[-115.97673]
974,[310.74423]
975,[-115.98047]
976,[286.49854]
977,[661.5769]
978,[2278.1335]
979,[268.40497]
980,[650.11896]
981,[660.30286]
982,[236.5141]
983,[663.6726]
984,[212.67659]
985,[705.2585]
986,[261.29703]
987,[256.66873]
988,[251.73914]
989,[317.52127]
990,[-115.962524]
991,[2280.481]
992,[2275.9375]
993,[-106.93103]
994,[-115.61778]
995,[2275.845]
996,[626.9771]
997,[655.84186]
998,[217.23306]
999,[271.2837]
1000,[666.56177]
1001,[327.01935]
1002,[-109.48332]
1003,[186.68799]
1004,[707.69824]
1005,[653.45575]
1006,[-115.9534]
1007,[662.7738]
1008,[-108.948074]
1009,[603.69324]
1010,[260.51477]
1011,[332.91113]
1012,[-115.977646]
1013,[264.54715]
1014,[242.61314]
1015,[-107.474335]
1016,[271.72736]
1017,[261.1931]
1018,[217.3762]
1019,[698.83777]
1020,[-115.97673]
1021,[2277.9941]
1022,[258.33353]
1023,[235.52097]
1024,[187.20555]
1025,[-103.928925]
1026,[310.40268]
1027,[268.4583]
1028,[242.27408]
1029,[224.97731]
