Episodio,Puntaje
825,[-77.5562]
826,[-92.74342]
827,[-106.44623]
828,[-115.96962]
829,[-83.694916]
830,[-113.03291]
831,[-97.43138]
832,[-104.2659]
833,[-66.908936]
834,[-111.9138]
835,[-93.68918]
836,[-86.1658]
837,[-115.977325]
838,[-96.74664]
839,[-112.86485]
840,[-115.9785]
841,[-115.99713]
842,[-115.99431]
843,[-115.908554]
844,[-110.71307]
845,[-92.627975]
846,[-100.18129]
847,[-95.113754]
848,[-115.84592]
849,[-108.43283]
850,[-12.511597]
851,[-77.446625]
852,[-39.598633]
853,[-108.61607]
854,[-100.39465]
855,[-115.99716]
856,[-115.97633]
857,[-107.28755]
858,[-115.99815]
859,[-72.30574]
860,[-115.9892]
861,[-105.015564]
862,[-115.99716]
863,[-110.67467]
864,[-110.85979]
865,[-64.39018]
866,[-49.037766]
867,[-107.69385]
868,[-115.14508]
869,[-114.735886]
870,[-95.8497]
871,[-109.985825]
872,[-85.78493]
873,[-115.68974]
874,[-115.75096]
875,[-94.91664]
876,[-114.396515]
877,[-105.72803]
878,[-115.99716]
879,[-115.52855]
880,[-28.343063]
881,[-114.77664]
882,[-85.57942]
883,[-94.56476]
884,[-115.22177]
885,[-36.076508]
886,[-93.36496]
887,[-90.056564]
888,[-56.29126]
889,[-115.975784]
890,[-100.938324]
891,[-84.740845]
892,[-74.02899]
893,[-115.99432]
894,[-91.30284]
895,[-91.879974]
896,[-115.99724]
897,[-102.530396]
898,[-93.13664]
899,[-113.86171]
900,[-114.32851]
901,[-106.70694]
902,[-111.0452]
903,[-109.90253]
904,[-112.00787]
905,[-85.51213]
906,[-29.044601]
907,[-115.98897]
908,[-37.21167]
909,[5.085678]
910,[-115.95882]
911,[-104.28706]
912,[-111.046326]
913,[-16.506836]
914,[-115.98772]
915,[-103.47743]
916,[47.63063]
917,[-95.20395]
918,[-92.94946]
919,[-103.615875]
920,[-39.5932]
921,[-115.940765]
922,[-100.07361]
923,[-27.995209]
924,[-115.51546]
925,[-113.18846]
926,[-115.90036]
927,[-99.6427]
928,[-92.36076]
929,[-91.78946]
930,[-111.70172]
931,[-113.08165]
932,[-104.84088]
933,[-102.92253]
934,[-114.30081]
935,[-92.948715]
936,[-93.552]
937,[-115.98985]
938,[-115.98772]
939,[-115.93155]
940,[-115.98773]
941,[-81.76016]
942,[-115.982956]
943,[-51.610077]
944,[-110.50426]
945,[-76.43509]
946,[-114.81847]
947,[-91.63501]
948,[-104.449646]
949,[-90.27881]
950,[-78.86812]
951,[-89.140656]
952,[-96.3932]
953,[-115.554825]
954,[-115.975586]
955,[-113.743774]
956,[-79.48433]
957,[-59.692947]
958,[-96.39101]
959,[-30.536163]
960,[-107.912384]
961,[-98.924866]
962,[-108.889175]
963,[-82.24907]
964,[-67.2303]
965,[-115.75195]
966,[-107.63687]
967,[-112.08331]
968,[-61.143784]
969,[-62.50125]
970,[-83.833694]
971,[-89.95607]
972,[-78.67041]
973,[-115.976166]
974,[-42.151093]
975,[-81.19275]
976,[-108.108734]
977,[-64.84155]
978,[-104.52281]
979,[-102.53674]
980,[-110.77214]
981,[-26.993103]
982,[-115.78255]
983,[-106.908615]
984,[-82.94827]
985,[-115.9756]
986,[-100.09355]
987,[-86.4044]
988,[-100.37016]
989,[-115.887405]
990,[-109.1637]
991,[-105.65404]
992,[-96.39987]
993,[-110.961716]
994,[-104.19391]
995,[-80.43344]
996,[-105.13597]
997,[-111.67558]
998,[-94.284515]
999,[-69.801956]
1000,[-97.388794]
1001,[-88.66841]
1002,[-75.99338]
1003,[-77.50192]
1004,[-115.97633]
1005,[-113.95485]
1006,[-100.589645]
1007,[-105.524765]
1008,[-77.76752]
1009,[-65.66736]
1010,[-91.29727]
1011,[-112.1017]
1012,[-107.33363]
1013,[-86.18082]
1014,[-107.30966]
1015,[-92.60582]
1016,[-98.22662]
1017,[-85.78131]
1018,[-108.97754]
1019,[39.040985]
1020,[-115.946]
1021,[-71.5462]
1022,[-28.875107]
1023,[-98.66992]
1024,[-111.10405]
1025,[-113.083374]
1026,[-36.809296]
1027,[-94.86563]
1028,[-80.444534]
1029,[-85.400024]
1030,[-89.898895]
1031,[-52.844498]
1032,[-89.55061]
1033,[-34.833908]
1034,[-52.667282]
1035,[25.697601]
1036,[-81.26593]
