Episodio,Puntaje
1334,[142.]
1335,[192.]
1336,[156.]
1337,[151.]
1338,[382.]
1339,[222.]
1340,[163.]
1341,[166.]
1342,[540.]
1343,[196.]
1344,[219.]
1345,[445.]
1346,[620.]
1347,[119.]
1348,[186.]
1349,[247.]
1350,[372.]
1351,[495.]
1352,[107.]
1353,[271.]
1354,[263.]
1355,[280.]
1356,[109.]
1357,[246.]
1358,[153.]
1359,[375.]
1360,[164.]
1361,[249.]
1362,[127.]
1363,[195.]
1364,[549.]
1365,[113.]
1366,[174.]
1367,[161.]
1368,[467.]
1369,[220.]
1370,[136.]
1371,[309.]
1372,[120.]
1373,[350.]
1374,[355.]
1375,[319.]
1376,[396.]
1377,[172.]
1378,[540.]
1379,[245.]
1380,[265.]
1381,[259.]
1382,[465.]
1383,[187.]
1384,[183.]
1385,[511.]
1386,[219.]
1387,[171.]
1388,[425.]
1389,[525.]
1390,[372.]
1391,[145.]
1392,[439.]
1393,[152.]
1394,[111.]
1395,[175.]
1396,[219.]
1397,[395.]
1398,[232.]
1399,[154.]
1400,[292.]
1401,[321.]
1402,[164.]
1403,[496.]
1404,[244.]
1405,[323.]
1406,[139.]
1407,[140.]
1408,[483.]
1409,[447.]
1410,[148.]
1411,[412.]
1412,[155.]
1413,[155.]
1414,[181.]
1415,[641.]
1416,[612.]
1417,[137.]
1418,[253.]
1419,[432.]
1420,[398.]
1421,[122.]
1422,[161.]
1423,[241.]
1424,[156.]
1425,[232.]
1426,[144.]
1427,[163.]
1428,[297.]
1429,[172.]
1430,[259.]
1431,[530.]
1432,[119.]
1433,[403.]
1434,[125.]
1435,[419.]
1436,[425.]
1437,[346.]
1438,[117.]
1439,[388.]
1440,[152.]
1441,[169.]
1442,[171.]
1443,[176.]
1444,[169.]
1445,[1011.]
1446,[307.]
1447,[447.]
1448,[226.]
1449,[413.]
1450,[140.]
1451,[238.]
1452,[292.]
1453,[189.]
1454,[502.]
1455,[282.]
1456,[223.]
1457,[119.]
1458,[418.]
1459,[253.]
1460,[254.]
1461,[367.]
1462,[115.]
1463,[233.]
1464,[205.]
1465,[159.]
1466,[314.]
1467,[151.]
1468,[374.]
1469,[414.]
1470,[433.]
1471,[326.]
1472,[632.]
1473,[414.]
1474,[255.]
1475,[353.]
1476,[145.]
1477,[317.]
1478,[115.]
1479,[342.]
1480,[236.]
1481,[197.]
1482,[306.]
1483,[160.]
1484,[488.]
1485,[233.]
1486,[301.]
1487,[318.]
1488,[389.]
1489,[453.]
1490,[749.]
1491,[246.]
1492,[225.]
1493,[248.]
1494,[590.]
1495,[571.]
1496,[585.]
1497,[285.]
1498,[133.]
1499,[373.]
1500,[218.]
1501,[489.]
1502,[668.]
1503,[363.]
1504,[703.]
1505,[147.]
1506,[419.]
1507,[673.]
1508,[216.]
1509,[329.]
1510,[501.]
1511,[387.]
1512,[541.]
1513,[358.]
1514,[394.]
1515,[216.]
1516,[443.]
1517,[136.]
1518,[156.]
1519,[110.]
1520,[524.]
1521,[239.]
1522,[194.]
1523,[187.]
1524,[173.]
1525,[278.]
1526,[432.]
1527,[210.]
1528,[560.]
1529,[156.]
1530,[366.]
1531,[195.]
1532,[161.]
1533,[441.]
1534,[255.]
1535,[556.]
1536,[279.]
1537,[491.]
1538,[135.]
1539,[225.]
1540,[455.]
1541,[437.]
1542,[177.]
1543,[259.]
1544,[691.]
1545,[231.]
1546,[186.]
1547,[256.]
1548,[403.]
1549,[282.]
1550,[309.]
1551,[263.]
1552,[237.]
1553,[267.]
1554,[351.]
1555,[231.]
1556,[1009.]
1557,[208.]
1558,[415.]
1559,[252.]
1560,[263.]
1561,[128.]
1562,[189.]
1563,[396.]
1564,[164.]
1565,[170.]
1566,[279.]
1567,[296.]
1568,[477.]
1569,[120.]
1570,[459.]
1571,[196.]
1572,[241.]
1573,[231.]
1574,[228.]
1575,[240.]
1576,[484.]
1577,[558.]
1578,[216.]
1579,[476.]
1580,[576.]
1581,[300.]
1582,[527.]
1583,[448.]
1584,[271.]
1585,[488.]
1586,[419.]
1587,[154.]
1588,[269.]
1589,[715.]
1590,[235.]
1591,[353.]
1592,[591.]
1593,[250.]
1594,[267.]
1595,[448.]
1596,[390.]
1597,[204.]
1598,[248.]
1599,[663.]
1600,[106.]
1601,[173.]
1602,[438.]
1603,[119.]
1604,[198.]
1605,[320.]
1606,[215.]
1607,[117.]
1608,[392.]
1609,[266.]
1610,[318.]
1611,[229.]
1612,[159.]
1613,[254.]
1614,[140.]
1615,[215.]
1616,[442.]
1617,[301.]
1618,[400.]
1619,[275.]
1620,[184.]
1621,[373.]
1622,[98.]
1623,[395.]
1624,[117.]
1625,[278.]
1626,[218.]
1627,[277.]
1628,[156.]
1629,[134.]
1630,[414.]
1631,[195.]
1632,[143.]
1633,[245.]
1634,[222.]
1635,[565.]
1636,[379.]
1637,[354.]
1638,[103.]
1639,[188.]
1640,[208.]
1641,[151.]
1642,[217.]
1643,[195.]
1644,[111.]
1645,[256.]
1646,[268.]
1647,[189.]
1648,[243.]
1649,[168.]
1650,[130.]
1651,[504.]
1652,[202.]
1653,[228.]
1654,[290.]
1655,[162.]
1656,[264.]
1657,[303.]
1658,[653.]
1659,[226.]
1660,[214.]
1661,[320.]
1662,[354.]
1663,[152.]
1664,[140.]
1665,[103.]
1666,[252.]
1667,[167.]
1668,[214.]
1669,[515.]
1670,[417.]
1671,[415.]
1672,[101.]
1673,[153.]
1674,[557.]
1675,[573.]
1676,[273.]
1677,[310.]
1678,[406.]
1679,[335.]
1680,[303.]
1681,[563.]
1682,[167.]
1683,[221.]
1684,[236.]
1685,[413.]
