Episodio,Puntaje
501,[0.9048]
502,[0.957]
503,[0.97819996]
504,[0.9871]
505,[0.94780004]
506,[0.9738]
507,[-0.21000025]
508,[-0.21000025]
509,[0.95400006]
510,[0.9566]
511,[0.8857]
512,[-0.21000025]
513,[0.9372]
514,[-0.21000025]
515,[0.9739]
516,[0.8560999]
517,[0.9106]
518,[0.87979996]
519,[0.9932]
520,[0.9946]
521,[0.9229]
522,[0.9722]
523,[0.85229987]
524,[-0.21000025]
525,[0.9619]
526,[0.9697]
527,[0.9781]
528,[0.9702]
529,[0.8681999]
530,[0.8596999]
531,[0.9762]
532,[0.9531]
533,[0.9894]
534,[-0.21000025]
535,[-0.21000025]
536,[0.9699]
537,[0.9738]
538,[-0.21000025]
539,[0.9366]
540,[0.9633]
541,[-0.21000025]
542,[-0.21000025]
543,[0.95680004]
544,[0.9599]
545,[-0.21000025]
546,[-0.21000025]
547,[0.98840004]
548,[0.9588]
549,[0.9636]
550,[0.99710006]
551,[0.94510007]
552,[0.82709986]
553,[0.96680003]
554,[0.83109987]
555,[-0.21000025]
556,[0.97110003]
557,[-0.21000025]
558,[0.9463]
559,[0.9637]
560,[0.9679]
561,[0.97470003]
562,[-0.21000025]
563,[0.97]
564,[-0.21000025]
565,[0.9663]
566,[0.9811]
567,[0.93740004]
568,[0.9444001]
569,[0.9192]
570,[-0.21000025]
571,[0.95080006]
572,[0.8979]
573,[-0.21000025]
574,[0.94400007]
575,[0.9927]
576,[0.87639993]
577,[0.9114]
578,[0.9681]
579,[0.7939998]
580,[0.9229]
581,[0.87469995]
582,[-0.21000025]
583,[0.9856]
584,[0.9617]
585,[0.8676999]
586,[-0.21000025]
587,[0.9024]
588,[0.87009996]
589,[-0.21000025]
590,[-0.21000025]
591,[0.9619]
592,[0.9699]
593,[0.97040004]
594,[0.9937]
595,[0.98380005]
596,[0.99300003]
597,[0.96459997]
598,[-0.21000025]
599,[0.9653]
600,[0.9697]
601,[0.97080004]
602,[0.9482]
603,[0.96389997]
604,[0.9462]
605,[0.8948]
606,[0.96180004]
607,[0.9726]
608,[0.9859]
609,[0.9944]
610,[0.87539995]
611,[-0.21000025]
612,[0.97110003]
613,[-0.21000025]
614,[0.90059996]
615,[0.9216]
616,[0.9647]
617,[0.9638]
618,[-0.21000025]
619,[0.95910007]
620,[0.9628]
621,[0.89199996]
622,[0.968]
623,[0.9762]
624,[-0.21000025]
625,[0.9869]
626,[0.88259995]
627,[0.9638]
628,[-0.21000025]
629,[0.9853]
630,[0.92840004]
631,[0.961]
632,[-0.21000025]
633,[0.9942]
634,[-0.21000025]
635,[0.8971]
636,[0.95890003]
637,[0.9924]
638,[0.98410004]
639,[0.9666]
640,[0.96849996]
641,[0.9649]
642,[0.9843]
643,[0.9562]
644,[0.9781]
645,[-0.21000025]
646,[0.8973]
647,[0.95610005]
648,[0.83309984]
649,[0.971]
650,[-0.21000025]
651,[0.99219996]
652,[0.9793]
653,[0.9649]
654,[-0.21000025]
655,[0.87479997]
656,[0.9473]
657,[0.94510007]
658,[0.97110003]
659,[0.9826]
660,[0.96440005]
661,[-0.21000025]
662,[0.98480004]
663,[0.9927]
664,[0.90059996]
665,[0.9245]
666,[0.924]
667,[0.9627]
668,[0.94850004]
669,[0.976]
670,[-0.21000025]
671,[0.8420999]
672,[0.8608999]
673,[0.97]
674,[0.9712]
675,[0.9705]
676,[0.969]
677,[0.8946]
678,[0.9805]
679,[0.9684]
680,[-0.21000025]
681,[0.91]
682,[0.89699996]
683,[0.9275]
684,[0.95390004]
685,[0.8685999]
686,[0.94560003]
687,[0.97910005]
688,[0.97110003]
689,[0.9506]
690,[0.9886]
691,[0.9776]
692,[0.984]
693,[0.9942]
694,[0.9857]
695,[0.93130004]
696,[0.9726]
697,[0.90910006]
698,[0.95980006]
699,[-0.21000025]
700,[0.96819997]
701,[0.93710005]
702,[0.93000007]
703,[-0.21000025]
704,[0.8828]
705,[0.91690004]
706,[-0.21000025]
707,[0.9868]
708,[0.8048998]
709,[0.95970005]
710,[0.96389997]
711,[-0.21000025]
712,[0.95600003]
713,[0.964]
714,[-0.21000025]
715,[0.9688]
716,[-0.21000025]
717,[0.9816]
718,[0.9952]
719,[0.9481001]
720,[0.8974999]
721,[0.9258001]
722,[0.93670005]
723,[-0.21000025]
724,[0.9761]
725,[0.9628]
726,[0.92670006]
727,[0.9769]
728,[0.83209985]
729,[0.9677]
730,[0.94460005]
731,[-0.21000025]
732,[0.92920005]
733,[0.89189994]
734,[0.94860005]
735,[0.9636]
736,[0.903]
737,[0.97580004]
738,[0.9945]
739,[0.9569]
740,[0.95070004]
741,[0.97080004]
742,[0.94600004]
743,[0.9463]
744,[0.9902]
745,[0.9784]
746,[-0.21000025]
747,[0.99619997]
748,[-0.21000025]
749,[0.9874]
750,[-0.21000025]
751,[-0.21000025]
752,[0.8974999]
753,[-0.21000025]
754,[0.99300003]
755,[0.96389997]
756,[0.91330004]
757,[0.8543999]
758,[-0.21000025]
759,[0.8801999]
760,[0.9480001]
761,[0.9964]
762,[-0.21000025]
763,[0.97789997]
764,[-0.21000025]
765,[0.90610003]
766,[0.9462]
767,[0.9674]
768,[0.9676]
769,[0.9229]
770,[0.99]
771,[0.9878]
772,[0.96680003]
773,[0.93860006]
774,[0.971]
775,[0.93430007]
776,[0.90970004]
777,[0.88539994]
778,[0.87109995]
779,[0.9793]
780,[0.92410004]
781,[0.8953]
782,[-0.21000025]
783,[-0.21000025]
784,[-0.21000025]
785,[0.9816]
786,[0.96430004]
787,[0.95110005]
788,[0.9773]
789,[-0.21000025]
790,[-0.21000025]
791,[0.9715]
792,[0.8758999]
793,[0.9958]
794,[0.9932]
795,[0.9932]
796,[0.9107]
797,[-0.21000025]
798,[0.8867]
799,[0.9932]
800,[0.95040005]
801,[0.9488001]
802,[0.9308001]
803,[-0.21000025]
804,[0.977]
805,[0.9243]
806,[0.94130003]
807,[-0.21000025]
808,[-0.21000025]
809,[0.9858]
810,[-0.21000025]
811,[-0.21000025]
812,[0.9605]
813,[0.986]
814,[0.94850004]
815,[-0.21000025]
816,[0.86899996]
817,[0.96500003]
818,[0.97859997]
819,[0.97080004]
820,[0.962]
821,[0.96430004]
822,[0.9942]
823,[-0.21000025]
824,[0.79559976]
825,[0.9745]
826,[0.9734]
827,[-0.21000025]
828,[0.9107]
829,[0.96080005]
830,[0.95980006]
831,[0.88329995]
832,[0.98840004]
833,[0.94540006]
834,[-0.21000025]
835,[0.8160998]
836,[0.97819996]
837,[-0.21000025]
